Time            	H2O             	CO              	OH              	H2              	COCO*           	H*              	CHO*            	H2O*            	CO*             	*               
1.6595869074e-11	6.4175420948e+09	-2.1960115578e+10	2.3600570371e+01	2.3976993170e-09	4.7069078824e+01	2.3596464450e+01	4.1059168441e-03	-6.4175421184e+09	2.1960115483e+10	-1.5542573483e+10
1.6982436525e-11	6.2579401146e+09	-2.1413975345e+10	2.3019175917e+01	2.4287850713e-09	4.8272649245e+01	2.3015017826e+01	4.1580866010e-03	-6.2579401377e+09	2.1413975249e+10	-1.5156035231e+10
1.7378008287e-11	6.0987287329e+09	-2.0869171697e+10	2.2439204326e+01	2.4598021886e-09	4.9488403618e+01	2.2434994193e+01	4.2101286813e-03	-6.0987287553e+09	2.0869171598e+10	-1.4770442964e+10
1.7782794100e-11	5.9400012083e+09	-2.0326023755e+10	2.1860995319e+01	2.4907328306e-09	5.0715504499e+01	2.1856733302e+01	4.2620126012e-03	-5.9400012302e+09	2.0326023653e+10	-1.4386022546e+10
1.8197008586e-11	5.7818521288e+09	-1.9784855187e+10	2.1284893459e+01	2.5215589061e-09	5.1953069003e+01	2.1280579746e+01	4.3137074422e-03	-5.7818521501e+09	1.9784855083e+10	-1.4003003058e+10
1.8620871367e-11	5.6243772637e+09	-1.9245993706e+10	2.0711247611e+01	2.5522620997e-09	5.3200169650e+01	2.0706882424e+01	4.3651819000e-03	-5.6243772844e+09	1.9245993599e+10	-1.3621616442e+10
1.9054607180e-11	5.4676734059e+09	-1.8709770526e+10	2.0140410371e+01	2.5828239024e-09	5.4455835439e+01	2.0135993962e+01	4.4164043354e-03	-5.4676734261e+09	1.8709770417e+10	-1.3242097120e+10
1.9498445998e-11	5.3118382046e+09	-1.8176519792e+10	1.9572737453e+01	2.6132256437e-09	5.5719053153e+01	1.9568270105e+01	4.4673428294e-03	-5.3118382242e+09	1.8176519681e+10	-1.2864681587e+10
1.9952623150e-11	5.1569699878e+09	-1.7646577972e+10	1.9008587044e+01	2.6434485264e-09	5.6988768894e+01	1.9004069074e+01	4.5179652410e-03	-5.1569700068e+09	1.7646577858e+10	-1.2489607984e+10
2.0417379447e-11	5.0031675752e+09	-1.7120283215e+10	1.8448319123e+01	2.6734736623e-09	5.8263889874e+01	1.8443750878e+01	4.5682392688e-03	-5.0031675936e+09	1.7120283098e+10	-1.2117115640e+10
2.0892961309e-11	4.8505300807e+09	-1.6597974678e+10	1.7892294738e+01	2.7032821106e-09	5.9543286445e+01	1.7887676600e+01	4.6181325150e-03	-4.8505300986e+09	1.6597974559e+10	-1.1747444597e+10
2.1379620895e-11	4.6991567081e+09	-1.6079991826e+10	1.7340875268e+01	2.7328549177e-09	6.0825794371e+01	1.7336207650e+01	4.6676125523e-03	-4.6991567254e+09	1.6079991704e+10	-1.1380835118e+10
2.1877616239e-11	4.5491465366e+09	-1.5566673697e+10	1.6794421636e+01	2.7621731581e-09	6.2110217350e+01	1.6789704984e+01	4.7166469943e-03	-4.5491465534e+09	1.5566673573e+10	-1.1017527160e+10
2.2387211386e-11	4.4005982988e+09	-1.5058358142e+10	1.6253293503e+01	2.7912179779e-09	6.3395329780e+01	1.6248528294e+01	4.7652035680e-03	-4.4005983151e+09	1.5058358015e+10	-1.0657759843e+10
2.2908676528e-11	4.2536101492e+09	-1.4555381035e+10	1.5717848423e+01	2.8199706394e-09	6.4679879778e+01	1.5713035167e+01	4.8132501891e-03	-4.2536101649e+09	1.4555380906e+10	-1.0301770886e+10
2.3442288153e-11	4.1082794270e+09	-1.4058075461e+10	1.5188440982e+01	2.8484125666e-09	6.5962592431e+01	1.5183580221e+01	4.8607550400e-03	-4.1082794421e+09	1.4058075329e+10	-9.9497960339e+09
2.3988329190e-11	3.9647024121e+09	-1.3566770878e+10	1.4665421907e+01	2.8765253931e-09	6.7242173266e+01	1.4660514214e+01	4.9076866492e-03	-3.9647024268e+09	1.3566770744e+10	-9.6020684663e+09
2.4547089157e-11	3.8229740759e+09	-1.3081792269e+10	1.4149137155e+01	2.9042910097e-09	6.8517311954e+01	1.4144183135e+01	4.9540139732e-03	-3.8229740901e+09	1.3081792131e+10	-9.2588181926e+09
2.5118864315e-11	3.6831878256e+09	-1.2603459261e+10	1.3639926990e+01	2.9316916141e-09	6.9786686215e+01	1.3634927277e+01	4.9997064794e-03	-3.6831878392e+09	1.2603459121e+10	-8.9202714350e+09
2.5703957828e-11	3.5454352453e+09	-1.2132085246e+10	1.3138125031e+01	2.9587097610e-09	7.1048965927e+01	1.3133080291e+01	5.0447342314e-03	-3.5454352584e+09	1.2132085103e+10	-8.5866500002e+09
2.6302679919e-11	3.4098058365e+09	-1.1667976487e+10	1.2644057314e+01	2.9853284121e-09	7.2302817379e+01	1.2638968240e+01	5.0890679734e-03	-3.4098058491e+09	1.1667976343e+10	-8.2581706507e+09
2.6915348039e-11	3.2763867505e+09	-1.1211431208e+10	1.2158041310e+01	3.0115309882e-09	7.3546907745e+01	1.2152908624e+01	5.1326792180e-03	-3.2763867627e+09	1.1211431061e+10	-7.9350444574e+09
2.7542287033e-11	3.1452625231e+09	-1.0762738679e+10	1.1680384964e+01	3.0373014202e-09	7.4779909674e+01	1.1675209418e+01	5.1755403327e-03	-3.1452625348e+09	1.0762738530e+10	-7.6174761563e+09
2.8183829313e-11	3.0165148115e+09	-1.0322178324e+10	1.1211385736e+01	3.0626242001e-09	7.6000505962e+01	1.1206168105e+01	5.2176246256e-03	-3.0165148228e+09	1.0322178172e+10	-7.3056635125e+09
2.8840315031e-11	2.8902221337e+09	-9.8900188210e+09	1.0751329649e+01	3.0874844314e-09	7.7207394331e+01	1.0746070736e+01	5.2589064315e-03	-2.8902221444e+09	9.8900186665e+09	-6.9997966873e+09
2.9512092267e-11	2.7664596067e+09	-9.4665172131e+09	1.0300490338e+01	3.1118678798e-09	7.8399292284e+01	1.0295190971e+01	5.2993611963e-03	-2.7664596170e+09	9.4665170563e+09	-6.7000576064e+09
3.0199517204e-11	2.6452986905e+09	-9.0519180280e+09	9.8591281152e+00	3.1357610229e-09	7.9574942017e+01	9.8537891434e+00	5.3389655618e-03	-2.6452987004e+09	9.0519178689e+09	-6.4066193375e+09
3.0902954325e-11	2.5268069372e+09	-8.6464524216e+09	9.4274890582e+00	3.1591510984e-09	8.0733115307e+01	9.4221113544e+00	5.3776974469e-03	-2.5268069467e+09	8.6464522601e+09	-6.1196454843e+09
3.1622776602e-11	2.4110477499e+09	-8.2503373521e+09	9.0058041302e+00	3.1820261507e-09	8.1872618387e+01	9.0003885877e+00	5.4155361267e-03	-2.4110477589e+09	8.2503371883e+09	-5.8392896022e+09
3.2359365693e-11	2.2980801493e+09	-7.8637747822e+09	8.5942883308e+00	3.2043750769e-09	8.2992296742e+01	8.5888358621e+00	5.4524623090e-03	-2.2980801579e+09	7.8637746162e+09	-5.5656946328e+09
3.3113112148e-11	2.1879585498e+09	-7.4869509114e+09	8.1931398791e+00	3.2261876690e-09	8.4091039853e+01	8.1876514145e+00	5.4884582070e-03	-2.1879585580e+09	7.4869507432e+09	-5.2989923616e+09
3.3884415614e-11	2.0807325468e+09	-7.1200354501e+09	7.8025394405e+00	3.2474546560e-09	8.5167785798e+01	7.7970159263e+00	5.5235076092e-03	-2.0807325547e+09	7.1200352797e+09	-5.0393029032e+09
3.4673685045e-11	1.9764467261e+09	-6.7631809656e+09	7.4226494307e+00	3.2681677404e-09	8.6221525623e+01	7.4170918282e+00	5.5575959418e-03	-1.9764467336e+09	6.7631807931e+09	-4.7867342394e+09
3.5481338923e-11	1.8751404706e+09	-6.4165222220e+09	7.0536133132e+00	3.2883196359e-09	8.7251307694e+01	7.0480225963e+00	5.5907103315e-03	-1.8751404777e+09	6.4165220475e+09	-4.5413817513e+09
3.6307805477e-11	1.7768477918e+09	-6.0801756028e+09	6.6955549841e+00	3.3079040998e-09	8.8256241736e+01	6.6899321378e+00	5.6228396608e-03	-1.7768477985e+09	6.0801754263e+09	-4.3033278110e+09
3.7153522910e-11	1.6815971881e+09	-5.7542386262e+09	6.3485782567e+00	3.3269159607e-09	8.9235502535e+01	6.3429242754e+00	5.6539746144e-03	-1.6815971944e+09	5.7542384478e+09	-4.0726414382e+09
3.8018939632e-11	1.5894115209e+09	-5.4387895219e+09	6.0127664103e+00	3.3453511426e-09	9.0188333343e+01	6.0070822959e+00	5.6841077193e-03	-1.5894115269e+09	5.4387893415e+09	-3.8493780010e+09
3.8904514499e-11	1.5003079051e+09	-5.1338868549e+09	5.6881817906e+00	3.3632066860e-09	9.1114049052e+01	5.6824685505e+00	5.7132333812e-03	-1.5003079108e+09	5.1338866727e+09	-3.6335789498e+09
3.9810717055e-11	1.4142976189e+09	-4.8395692176e+09	5.3748654811e+00	3.3804807659e-09	9.2012039025e+01	5.3691241265e+00	5.7413479135e-03	-1.4142976243e+09	4.8395690336e+09	-3.4252715987e+09
4.0738027780e-11	1.3313860413e+09	-4.5558550168e+09	5.0728370768e+00	3.3971727035e-09	9.2881769511e+01	5.0670686205e+00	5.7684495581e-03	-1.3313860464e+09	4.5558548310e+09	-3.2244689755e+09
4.1686938347e-11	1.2515726186e+09	-4.2827423576e+09	4.7820945606e+00	3.4132829734e-09	9.3722785620e+01	4.7763000153e+00	5.7945384957e-03	-1.2515726234e+09	4.2827421702e+09	-3.0311697390e+09
4.2657951880e-11	1.1748508543e+09	-4.0202090096e+09	4.5026142668e+00	3.4288132053e-09	9.4534712883e+01	4.4967946431e+00	5.8196168501e-03	-1.1748508588e+09	4.0202088205e+09	-2.8453581553e+09
4.3651583224e-11	1.1012083205e+09	-3.7682124463e+09	4.2343509241e+00	3.4437661821e-09	9.5317258425e+01	4.2285072286e+00	5.8436886835e-03	-1.1012083248e+09	3.7682122557e+09	-2.6670041258e+09
4.4668359215e-11	1.0306266969e+09	-3.5266899774e+09	3.9772377952e+00	3.4581458330e-09	9.6070211678e+01	3.9713710283e+00	5.8667599844e-03	-1.0306267009e+09	3.5266897853e+09	-2.4960632804e+09
4.5708818961e-11	9.6308185818e+08	-3.2955590484e+09	3.7311869967e+00	3.4719572163e-09	9.6793444399e+01	3.7252981511e+00	5.8888386387e-03	-9.6308186191e+08	3.2955588548e+09	-2.3324771903e+09
4.6773514129e-11	8.9854394237e+08	-3.0747174755e+09	3.4960897485e+00	3.4852065065e-09	9.7486910717e+01	3.4901798072e+00	5.9099344076e-03	-8.9854394586e+08	3.0747172806e+09	-2.1761735332e+09
4.7863009232e-11	8.3697746883e+08	-2.8640438478e+09	3.2718168026e+00	3.4979009721e-09	9.8150646470e+01	3.2658867367e+00	5.9300588886e-03	-8.3697747210e+08	2.8640436515e+09	-2.0270663789e+09
4.8977881937e-11	7.7834150653e+08	-2.6633981036e+09	3.0582190561e+00	3.5100489431e-09	9.8784767831e+01	3.0522698236e+00	5.9492254612e-03	-7.7834150959e+08	2.6633979061e+09	-1.8850565971e+09
5.0118723363e-11	7.2258986506e+08	-2.4726221847e+09	2.8551282478e+00	3.5216597743e-09	9.9389469505e+01	2.8491607915e+00	5.9674492237e-03	-7.2258986791e+08	2.4726219859e+09	-1.7500323197e+09
5.1286138399e-11	6.6967129274e+08	-2.2915407135e+09	2.6623576792e+00	3.5327438074e-09	9.9965022683e+01	2.6563729252e+00	5.9847469291e-03	-6.6967129540e+08	2.2915405135e+09	-1.6218694207e+09
5.2480746025e-11	6.1952969384e+08	-2.1199617365e+09	2.4797030060e+00	3.5433123296e-09	1.0051177263e+02	2.4737018620e+00	6.0011369135e-03	-6.1952969632e+08	2.1199615355e+09	-1.5004320427e+09
5.3703179637e-11	5.7210438211e+08	-1.9576775923e+09	2.3069431618e+00	3.5533775245e-09	1.0103013572e+02	2.3009265157e+00	6.0166390137e-03	-5.7210438442e+08	1.9576773903e+09	-1.3855732102e+09
5.4954087386e-11	5.2733036808e+08	-1.8044658941e+09	2.1438414044e+00	3.5629524168e-09	1.0152059599e+02	2.1378101228e+00	6.0312744730e-03	-5.2733037022e+08	1.8044656910e+09	-1.2771355260e+09
5.6234132519e-11	4.8513866273e+08	-1.6600905690e+09	1.9901464222e+00	3.5720508148e-09	1.0198370131e+02	1.9841013492e+00	6.0450658423e-03	-4.8513866472e+08	1.6600903651e+09	-1.1749519063e+09
5.7543993734e-11	4.4545658910e+08	-1.5243029247e+09	1.8455934691e+00	3.5806872495e-09	1.0242005944e+02	1.8395354251e+00	6.0580368777e-03	-4.4545659095e+08	1.5243027199e+09	-1.0788463356e+09
5.8884365536e-11	4.0820811099e+08	-1.3968427737e+09	1.7099055624e+00	3.5888769122e-09	1.0283033371e+02	1.7038353428e+00	6.0702124334e-03	-4.0820811270e+08	1.3968425681e+09	-9.8863466275e+08
6.0255958607e-11	3.7331419045e+08	-1.2774396570e+09	1.5827947842e+00	3.5966355853e-09	1.0321523838e+02	1.5767131587e+00	6.0816183450e-03	-3.7331419203e+08	1.2774394505e+09	-9.0412546653e+08
6.1659500186e-11	3.4069453341e+08	-1.1658188171e+09	1.4639686413e+00	3.6039793062e-09	1.0357551834e+02	1.4578763533e+00	6.0922808585e-03	-3.4069453487e+08	1.1658186100e+09	-8.2512428369e+08
6.3095734448e-11	3.1026222265e+08	-1.0616828330e+09	1.3531105136e+00	3.6109254027e-09	1.0391200802e+02	1.3470082780e+00	6.1022283849e-03	-3.1026222400e+08	1.0616826252e+09	-7.5142061035e+08
6.4565422903e-11	2.8193368746e+08	-9.6474573500e+08	1.2499159715e+00	3.6174905701e-09	1.0422551959e+02	1.2438044760e+00	6.1114882412e-03	-2.8193368871e+08	9.6474552654e+08	-6.8281204754e+08
6.6069344801e-11	2.5562031746e+08	-8.7470430825e+08	1.1540622272e+00	3.6236924891e-09	1.0451693526e+02	1.1479421305e+00	6.1200893919e-03	-2.5562031861e+08	8.7470409921e+08	-6.1908399079e+08
6.7608297539e-11	2.3123470195e+08	-7.9125944308e+08	1.0652308630e+00	3.6295486227e-09	1.0478713688e+02	1.0591027953e+00	6.1280604093e-03	-2.3123470302e+08	7.9125923350e+08	-5.6002474112e+08
6.9183097092e-11	2.0868808821e+08	-7.1410743747e+08	9.8309857248e-01	3.6350767068e-09	1.0503703324e+02	9.7696313490e-01	6.1354303044e-03	-2.0868808919e+08	7.1410722739e+08	-5.0541934925e+08
7.0794578438e-11	1.8788991004e+08	-6.4293838402e+08	9.0733544322e-01	3.6402948412e-09	1.0526756446e+02	9.0119320725e-01	6.1422286809e-03	-1.8788991095e+08	6.4293817348e+08	-4.5504847397e+08
7.2443596007e-11	1.6874951668e+08	-5.7744208586e+08	8.3761125463e-01	3.6452211568e-09	1.0547968175e+02	8.3146276217e-01	6.1484851702e-03	-1.6874951751e+08	5.7744187489e+08	-4.0869256917e+08
7.4131024130e-11	1.5118211240e+08	-5.1732838149e+08	7.7361711484e-01	3.6498726694e-09	1.0567427974e+02	7.6746288005e-01	6.1542274898e-03	-1.5118211318e+08	5.1732817014e+08	-3.6614626908e+08
7.5857757503e-11	1.3509686193e+08	-4.6228644266e+08	7.1502213112e-01	3.6542675755e-09	1.0585232910e+02	7.0886263848e-01	6.1594853314e-03	-1.3509686265e+08	4.6228623095e+08	-3.2718958072e+08
7.7624711663e-11	1.2040708541e+08	-4.1201966054e+08	6.6151054808e-01	3.6584232855e-09	1.0601476129e+02	6.5534625374e-01	6.1642870284e-03	-1.2040708607e+08	4.1201944850e+08	-2.9161257512e+08
7.9432823472e-11	1.0702718938e+08	-3.6623514385e+08	6.1277056785e-01	3.6623570158e-09	1.0616250215e+02	6.0660189996e-01	6.1686605591e-03	-1.0702719000e+08	3.6623493152e+08	-2.5920795446e+08
8.1283051616e-11	9.4873415989e+07	-3.2464628250e+08	5.6849707917e-01	3.6660856451e-09	1.0629646277e+02	5.6232443854e-01	6.1726333018e-03	-9.4873416557e+07	3.2464606990e+08	-2.2977286650e+08
8.3176377110e-11	8.3863998799e+07	-2.8697328085e+08	5.2839222518e-01	3.6696256847e-09	1.0641753697e+02	5.2221598585e-01	6.1762319838e-03	-8.3863999327e+07	2.8697306801e+08	-2.0310928204e+08
8.5113803820e-11	7.3919500220e+07	-2.5294431229e+08	4.9216663242e-01	3.6729932133e-09	1.0652659690e+02	4.8598714250e-01	6.1794825711e-03	-7.3919500713e+07	2.5294409923e+08	-1.7902481207e+08
8.7096358996e-11	6.4962931776e+07	-2.2229593082e+08	4.5953984902e-01	3.6762038546e-09	1.0662449101e+02	4.5335743144e-01	6.1824102293e-03	-6.4962932236e+07	2.2229571757e+08	-1.5733299904e+08
8.9125093813e-11	5.6920120292e+07	-1.9477432408e+08	4.3024167864e-01	3.6792727072e-09	1.0671203943e+02	4.2405663207e-01	6.1850392038e-03	-5.6920120722e+07	1.9477411065e+08	-1.3785420379e+08
9.1201083936e-11	4.9719692556e+07	-1.7013526088e+08	4.0401212456e-01	3.6822143473e-09	1.0679003361e+02	3.9782472437e-01	6.1873928245e-03	-4.9719692961e+07	1.7013504730e+08	-1.2041556832e+08
9.3325430080e-11	4.3293581772e+07	-1.4814582421e+08	3.8060323462e-01	3.6850427322e-09	1.0685923016e+02	3.7441373391e-01	6.1894933407e-03	-4.3293582153e+07	1.4814561048e+08	-1.0485224243e+08
9.5499258602e-11	3.7576667520e+07	-1.2858317921e+08	3.5977778963e-01	3.6877712696e-09	1.0692035455e+02	3.5358642022e-01	6.1913620386e-03	-3.7576667880e+07	1.2858296537e+08	-9.1006511686e+07
9.7723722096e-11	3.2507239370e+07	-1.1123615968e+08	3.4131099225e-01	3.6904127290e-09	1.0697409547e+02	3.3511796578e-01	6.1930190897e-03	-3.2507239711e+07	1.1123594572e+08	-7.8728920302e+07
1.0000000000e-10	2.8026970977e+07	-9.5905179331e+07	3.2499037259e-01	3.6929792469e-09	1.0702110485e+02	3.1879588164e-01	6.1944835594e-03	-2.8026971302e+07	9.5904965282e+07	-6.7878208347e+07
1.0232929923e-10	2.4080693178e+07	-8.2401455431e+07	3.1061496169e-01	3.6954823711e-09	1.0706200015e+02	3.0441918082e-01	6.1957734810e-03	-2.4080693489e+07	8.2401241301e+07	-5.8320762247e+07
1.0471285481e-10	2.0617334263e+07	-7.0550226265e+07	2.9799871668e-01	3.6979328798e-09	1.0709735348e+02	2.9180180374e-01	6.1969055487e-03	-2.0617334561e+07	7.0550012064e+07	-4.9932891995e+07
1.0715193052e-10	1.7588308048e+07	-6.0185235309e+07	2.8696464893e-01	3.7003410932e-09	1.0712770967e+02	2.8076674589e-01	6.1978956438e-03	-1.7588308335e+07	6.0185021047e+07	-4.2596927254e+07
1.0964781961e-10	1.4948710338e+07	-5.1152825402e+07	2.7734918245e-01	3.7027166429e-09	1.0715357251e+02	2.7115041660e-01	6.1987584445e-03	-1.4948710615e+07	5.1152611089e+07	-3.6204115058e+07
1.1220184543e-10	1.2657272957e+07	-4.3311781437e+07	2.6900198648e-01	3.7050684815e-09	1.0717540519e+02	2.6280247163e-01	6.1995074403e-03	-1.2657273226e+07	4.3311567080e+07	-3.0654508473e+07
1.1481536215e-10	1.0675663929e+07	-3.6530935646e+07	2.6178342616e-01	3.7074050180e-09	1.0719363806e+02	2.5558326359e-01	6.2001551607e-03	-1.0675664190e+07	3.6530721252e+07	-2.5855271711e+07
1.1748975549e-10	8.9686188620e+06	-3.0689617209e+07	2.5556504118e-01	3.7097340932e-09	1.0720866706e+02	2.4936432063e-01	6.2007131330e-03	-8.9686191176e+06	3.0689402785e+07	-2.1720998341e+07
1.2022644346e-10	7.5040428857e+06	-2.5678001041e+07	2.5022991706e-01	3.7120629603e-09	1.0722085249e+02	2.4402871779e-01	6.2011918480e-03	-7.5040431359e+06	2.5677786594e+07	-1.8173958150e+07
1.2302687708e-10	6.2525300526e+06	-2.1395463264e+07	2.4567093451e-01	3.7143983784e-09	1.0723052436e+02	2.3946932616e-01	6.2016009177e-03	-6.2525302982e+06	2.1395248797e+07	-1.5142933206e+07
1.2589254118e-10	5.1878035437e+06	-1.7752087523e+07	2.4179237291e-01	3.7167465282e-09	1.0723797739e+02	2.3559041655e-01	6.2019489315e-03	-5.1878037855e+06	1.7751873041e+07	-1.2564283973e+07
1.2882495517e-10	4.2856999435e+06	-1.4665189294e+07	2.3850621034e-01	3.7191132083e-09	1.0724348242e+02	2.3230395911e-01	6.2022437876e-03	-4.2857001820e+06	1.4664974801e+07	-1.0379489344e+07
1.3182567386e-10	3.5246402611e+06	-1.2060927676e+07	2.3573383933e-01	3.7215037451e-09	1.0724728111e+02	2.2953133934e-01	6.2024925396e-03	-3.5246404968e+06	1.2060713175e+07	-8.5362874083e+06
1.3489628826e-10	2.8856717980e+06	-9.8744486302e+06	2.3340621942e-01	3.7239229853e-09	1.0724958535e+02	2.2720351059e-01	6.2027013828e-03	-2.8856720314e+06	9.8742341248e+06	-6.9887768260e+06
1.3803842646e-10	2.3515336877e+06	-8.0466873915e+06	2.3146047312e-01	3.7263754770e-09	1.0725058790e+02	2.2525758971e-01	6.2028759592e-03	-2.3515339191e+06	8.0464728842e+06	-5.6951536977e+06
1.4125375446e-10	1.9071720517e+06	-6.5261312850e+06	2.2984176253e-01	3.7288653705e-09	1.0725045651e+02	2.2363873388e-01	6.2030211895e-03	-1.9071722816e+06	6.5259167778e+06	-4.6189592270e+06
1.4454397707e-10	1.5392483251e+06	-5.2671371907e+06	2.2850149819e-01	3.7313965145e-09	1.0724933945e+02	2.2229834929e-01	6.2031414338e-03	-1.5392485536e+06	5.2669226858e+06	-3.7278888593e+06
1.4791083882e-10	1.2360432050e+06	-4.2296029856e+06	2.2739698932e-01	3.7339724746e-09	1.0724736662e+02	2.2119374133e-01	6.2032405228e-03	-1.2360434324e+06	4.2293884846e+06	-2.9935597744e+06
1.5135612484e-10	9.8759236226e+05	-3.3794318157e+06	2.2649193807e-01	3.7365965085e-09	1.0724464801e+02	2.2028860888e-01	6.2033217136e-03	-9.8759258875e+05	3.3792173202e+06	-2.3918394472e+06
1.5488166189e-10	7.8495345154e+05	-2.6860239963e+06	2.2575376949e-01	3.7392717074e-09	1.0724128197e+02	2.1955037408e-01	6.2033879291e-03	-7.8495367729e+05	2.6858095076e+06	-1.9010705386e+06
1.5848931925e-10	6.2058164171e+05	-2.1235619372e+06	2.2515499942e-01	3.7420009249e-09	1.0723735095e+02	2.1895155030e-01	6.2034416355e-03	-6.2058186687e+05	2.1233474563e+06	-1.5029802893e+06
1.6218100974e-10	4.8794340800e+05	-1.6696886597e+06	2.2467182771e-01	3.7447868519e-09	1.0723292590e+02	2.1846833525e-01	6.2034849686e-03	-4.8794363267e+05	1.6694741877e+06	-1.1817452455e+06
1.6595869074e-10	3.8146686131e+05	-1.3053376730e+06	2.2428395709e-01	3.7476320272e-09	1.0722806680e+02	2.1808042984e-01	6.2035197495e-03	-3.8146708559e+05	1.3051232107e+06	-9.2387080554e+05
1.6982436525e-10	2.9657588219e+05	-1.0148498516e+06	2.2397471762e-01	3.7505388315e-09	1.0722282229e+02	2.1777116264e-01	6.2035474742e-03	-2.9657610616e+05	1.0146353998e+06	-7.1827396323e+05
1.7378008287e-10	2.2924967397e+05	-7.8446756156e+05	2.2372946357e-01	3.7535095731e-09	1.0721723463e+02	2.1752588661e-01	6.2035694567e-03	-2.2924989770e+05	7.8425312089e+05	-5.5521788139e+05
1.7782794100e-10	1.7612792263e+05	-6.0269071930e+05	2.2353595254e-01	3.7565464687e-09	1.0721133857e+02	2.1733235823e-01	6.2035867957e-03	-1.7612814616e+05	6.0247629042e+05	-4.2656279047e+05
1.8197008586e-10	1.3448598855e+05	-4.6019681682e+05	2.2338426021e-01	3.7596516487e-09	1.0720516152e+02	2.1718065231e-01	6.2036003816e-03	-1.3448621193e+05	4.5998240029e+05	-3.2571082207e+05
1.8620871367e-10	1.0214691956e+05	-3.4953634023e+05	2.2326645620e-01	3.7628271754e-09	1.0719872466e+02	2.1706283775e-01	6.2036109260e-03	-1.0214714283e+05	3.4932193658e+05	-2.4738941447e+05
1.9054607180e-10	7.7138130786e+04	-2.6395801645e+05	2.2317535345e-01	3.7660751099e-09	1.0719204676e+02	2.1697172684e-01	6.2036190739e-03	-7.7138353961e+04	2.6374362615e+05	-1.8681987946e+05
1.9498445998e-10	5.7794524632e+04	-1.9781116085e+05	2.2310493597e-01	3.7693974904e-09	1.0718514286e+02	2.1690130307e-01	6.2036253650e-03	-5.7794747737e+04	1.9759678436e+05	-1.4001663001e+05
1.9952623150e-10	4.3108147890e+04	-1.4747431179e+05	2.2305135048e-01	3.7727962806e-09	1.0717802119e+02	2.1684771279e-01	6.2036301451e-03	-4.3108370941e+04	1.4725994954e+05	-1.0436615769e+05
2.0417379447e-10	3.1789970923e+04	-1.0880531030e+05	2.2301018441e-01	3.7762735148e-09	1.0717069166e+02	2.1680654305e-01	6.2036338101e-03	-3.1790193934e+04	1.0859096271e+05	-7.7015333173e+04
2.0892961309e-10	2.3466608006e+04	-8.0435455443e+04	2.2297998174e-01	3.7798311127e-09	1.0716315486e+02	2.1677633769e-01	6.2036364906e-03	-2.3466830986e+04	8.0221122930e+04	-5.6968841234e+04
2.1379620895e-10	1.7042632824e+04	-5.8625099701e+04	2.2295676133e-01	3.7834711704e-09	1.0715541917e+02	2.1675311522e-01	6.2036385438e-03	-1.7042855781e+04	5.8410782659e+04	-4.1582460674e+04
